lot,hibid_lot_id,item_id,current_bid,price_realized,bid_count,photo_count,status,time_left_seconds,category,title,lot_url
363,322874112,185151,0.0,0,0,37,OPEN,707867.52,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Figurines Depicting Elderly Rural Folk In Various,https://hibid.com/lot/322874112
364,322874113,185152,0.0,0,0,23,OPEN,707877.5129999999,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Porcelain Bisque Music Box, Elderly Couple In Rock",https://hibid.com/lot/322874113
365,322874114,185153,5.0,0,3,10,OPEN,707887.51,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,United Self Starting Brass Horse with Clock,https://hibid.com/lot/322874114
366,322874115,185154,2.0,0,1,11,OPEN,707897.51,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Lava 31-Day Mantel Clock,https://hibid.com/lot/322874115
367,322874116,185155,3.0,0,2,16,OPEN,707907.5,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"United Self Starting Horse Clock, Fan,",https://hibid.com/lot/322874116
368,322874117,185156,0.0,0,0,5,OPEN,707917.5,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Porcelain Cow Clock,https://hibid.com/lot/322874117
369,322874118,185157,0.0,0,0,10,OPEN,707927.497,Antiques & Collectibles - Antiques - Clocks - Wall | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,"Howard Miller Wall Clock, Heart Wall Self/Sconce",https://hibid.com/lot/322874118
370,322874119,185158,0.0,0,0,7,OPEN,707937.493,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Clock Parts,https://hibid.com/lot/322874119
371,322874120,185159,0.0,0,0,20,OPEN,707947.49,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Chime Mantel Clock,https://hibid.com/lot/322874120
372,322874121,185160,0.0,0,0,12,OPEN,707957.487,Antiques & Collectibles - Antiques - Clocks - Wall | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,Wooden Mechanical Chime Clock Shelf/Wall,https://hibid.com/lot/322874121
373,322874122,185161,0.0,0,0,7,OPEN,707967.483,Antiques & Collectibles - Antiques - Clocks - Wall | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,Wooden Mechanical Mantel/Shelf Clock W/Pendulum,https://hibid.com/lot/322874122
374,322874123,185162,0.0,0,0,10,OPEN,707977.48,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,31-Day Wind-Up Mantel Clock,https://hibid.com/lot/322874123
375,322874124,185163,0.0,0,0,11,OPEN,707987.473,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Alaron 31-Day Mantel Clock,https://hibid.com/lot/322874124
376,322874125,185164,0.0,0,0,11,OPEN,707997.47,Antiques & Collectibles - Antiques - Clocks - Mantle | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,Gingerbread Style Mantel Clock,https://hibid.com/lot/322874125
377,322874126,185165,0.0,0,0,11,OPEN,708007.467,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Mantel ClockBlack Wooden Case W/Faux Red Marble Co,https://hibid.com/lot/322874126
378,322874127,185166,0.0,0,0,12,OPEN,708017.463,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Mantel Clock Ebonized Finish Decorative Pillars,https://hibid.com/lot/322874127
379,322874128,185167,0.0,0,0,11,OPEN,708027.46,Antiques & Collectibles - Antiques - Clocks - Mantle | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,United Clock Black Electric Mantle Clock,https://hibid.com/lot/322874128
380,322874129,185168,0.0,0,0,10,OPEN,708037.4569999999,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Ebonized Wood Mantel Clock-Pillars Need Repair,https://hibid.com/lot/322874129
381,322874130,185169,0.0,0,0,13,OPEN,708047.45,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Zeno 31-Day Mantel Clock,https://hibid.com/lot/322874130
382,322874131,185170,0.0,0,0,11,OPEN,708057.4469999999,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Seth Thomas Mantel Clock,https://hibid.com/lot/322874131
383,322874132,185171,0.0,0,0,12,OPEN,708067.443,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Session Mantel Clock,https://hibid.com/lot/322874132
384,322874133,185172,0.0,0,0,11,OPEN,708077.44,Antiques & Collectibles - Antiques - Clocks - Mantle | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,D&A Quartz Westminster Chime Mantel Clock,https://hibid.com/lot/322874133
385,322874134,185173,0.0,0,0,7,OPEN,708087.4369999999,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Wooden Florida State Shape Clock,https://hibid.com/lot/322874134
386,322874135,185174,0.0,0,0,8,OPEN,708097.433,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,German 400-Day Clock,https://hibid.com/lot/322874135
387,322874136,185175,0.0,0,0,9,OPEN,708107.4299999999,Antiques & Collectibles - Antiques - Clocks - Mantle | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,Mindi Brass Mantel Clock,https://hibid.com/lot/322874136
388,322874137,185176,0.0,0,0,9,OPEN,708117.427,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,1950-60’s Jefferson Golden Hour Clock,https://hibid.com/lot/322874137
389,322874138,185177,3.0,0,2,10,OPEN,708127.423,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Copper United Carriage Mantel Clock,https://hibid.com/lot/322874138
390,322874139,185178,0.0,0,0,8,OPEN,708137.4199999999,Antiques & Collectibles - Antiques - Clocks - Wall | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,Waltham 31-Day Wind-Uo Wall Clock,https://hibid.com/lot/322874139
391,322874140,185179,2.0,0,1,10,OPEN,708147.413,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,D&A Regulator Wall Mantel,https://hibid.com/lot/322874140
392,322874141,185180,0.0,0,0,12,OPEN,708157.4099999999,Antiques & Collectibles - Antiques - Clocks - Wall | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,New Haven 8-Day Wind-Up Wall Clock,https://hibid.com/lot/322874141
393,322874142,185181,2.0,0,1,6,OPEN,708167.407,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Rooster Wall clock,https://hibid.com/lot/322874142
394,322874143,185182,0.0,0,0,7,OPEN,708176.047,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Daniel Dakota Quartz Wall Clock,https://hibid.com/lot/322874143
395,322874144,185184,0.0,0,0,5,OPEN,708186.043,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Ingraham Quartz Wall Clock,https://hibid.com/lot/322874144
396,322874145,185185,0.0,0,0,7,OPEN,708196.0399999999,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Daniel Dakota Regulator Wall Clock,https://hibid.com/lot/322874145
397,322874146,185186,0.0,0,0,13,OPEN,708206.037,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Elgin Regular Wall Mantel,https://hibid.com/lot/322874146
398,322874147,185187,0.0,0,0,7,OPEN,708216.0329999999,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Rectangle Mantel Clock,https://hibid.com/lot/322874147
399,322874148,185188,0.0,0,0,6,OPEN,708226.0299999999,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Elgin Regulator Westminster Chime Quartz Wall,https://hibid.com/lot/322874148
400,322874149,185189,0.0,0,0,10,OPEN,708236.027,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Xenon 31 Day Mechanical Wind-Up Clock,https://hibid.com/lot/322874149
401,322874150,185190,0.0,0,0,8,OPEN,708246.0229999999,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,"Wall Clocks, Live Laugh Love & Bird Songs",https://hibid.com/lot/322874150
402,322874151,185191,0.0,0,0,10,OPEN,708256.02,Antiques & Collectibles - Antiques - Clocks - Wall | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,"Plastic Trivet Clock , Mid Century Wall Clock",https://hibid.com/lot/322874151
403,322874152,185192,2.0,0,1,11,OPEN,708266.02,Antiques & Collectibles - Antiques - Clocks - Cuckoo | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,German Black Forest Cuckoo Clock,https://hibid.com/lot/322874152
404,322874153,185193,0.0,0,0,11,OPEN,708276.017,Antiques & Collectibles - Antiques - Clocks - Cuckoo | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,German Black Forest Cuckoo Clock,https://hibid.com/lot/322874153
405,322874154,185194,7.0,0,2,13,OPEN,708286.0129999999,Antiques & Collectibles - Antiques - Clocks - Cuckoo | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,German Black Forest Cuckoo Clock,https://hibid.com/lot/322874154
406,322874155,185195,0.0,0,0,11,OPEN,708296.0129999999,Antiques & Collectibles - Antiques - Clocks - Cuckoo | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,German Black Forest Cuckoo Clock,https://hibid.com/lot/322874155
407,322874156,185196,2.0,0,1,18,OPEN,708306.01,Antiques & Collectibles - Antiques - Clocks - Cuckoo | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,German Black Forest Cuckoo Clock,https://hibid.com/lot/322874156
408,322874157,185197,0.0,0,0,16,OPEN,708316.007,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Swiss CouCou Clock,https://hibid.com/lot/322874157
409,322874158,185198,0.0,0,0,7,OPEN,708326.003,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,70’s Cypress Live Edge Wood Clock,https://hibid.com/lot/322874158
410,322874159,185199,0.0,0,0,20,OPEN,708336,Antiques & Collectibles - Collectibles - Decorative - Bowls | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Carnival Blue Turquoise bowl, compote.",https://hibid.com/lot/322874159
411,322874160,185200,2.0,0,1,19,OPEN,708345.997,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Carnival Blue Turquoise Glass, Sugar and creamer",https://hibid.com/lot/322874160
412,322874161,185201,3.0,0,2,10,OPEN,708355.993,Antiques & Collectibles - Collectibles - Pitchers / Decanters | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Carnival Glass Blue Turquoise pitcher, 12 goblets",https://hibid.com/lot/322874161
413,322874162,185202,0.0,0,0,11,OPEN,708365.99,Antiques & Collectibles - Collectibles - Pitchers / Decanters | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Le Smith Valtec Tree Star Amethyst Pitcher,https://hibid.com/lot/322874162
414,322874163,185203,0.0,0,0,16,OPEN,708375.99,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Imperial Carnival Glass Beaded Block Marigold Oval,https://hibid.com/lot/322874163
415,322874164,185204,0.0,0,0,16,OPEN,708385.983,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Carnival glass, Large grape clusters containing",https://hibid.com/lot/322874164
416,322874165,185205,0.0,0,0,12,OPEN,708395.98,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Anchor Hocking Jeanette Glass Optic Marigold glass,https://hibid.com/lot/322874165
417,322874166,185206,0.0,0,0,10,OPEN,708405.977,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Jeanette Glass Anniversary pattern,https://hibid.com/lot/322874166
418,322874167,185207,6.0,0,4,11,OPEN,708415.973,Antiques & Collectibles - Collectibles - Decorative - Bowls | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Orange and Amethyst Carnival Glass Bowl,https://hibid.com/lot/322874167
419,322874168,185208,0.0,0,0,23,OPEN,708425.97,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Fenton Black Amethyst Carnival Glass Marie C,https://hibid.com/lot/322874168
420,322874169,185209,2.0,0,1,5,OPEN,708435.967,Antiques & Collectibles - Collectibles - Blue Glass | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Indiana Glass Iridescent Blue Grape Canister,https://hibid.com/lot/322874169
421,322874170,185210,0.0,0,0,8,OPEN,708445.963,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Marigold Pattern Iridescent Ashtrays,https://hibid.com/lot/322874170
422,322874171,185211,0.0,0,0,5,OPEN,708455.96,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Indiana Glass Marigold Iridescent Grape Goblets,https://hibid.com/lot/322874171
423,322874172,185212,0.0,0,0,16,OPEN,708465.96,Art - Glass Art | Art,Imperial Glass Iridescent Orange Rose Luster Bowl,https://hibid.com/lot/322874172
424,322874173,185213,0.0,0,0,11,OPEN,708475.953,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,EPAG Imperial Carnival Iridescent Marigold base,https://hibid.com/lot/322874173
425,322874174,185214,2.0,0,1,11,OPEN,708485.95,Antiques & Collectibles - Collectibles - Pitchers / Decanters | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Indiana Carnival Glass Colony Harvest Iridescent,https://hibid.com/lot/322874174
426,322874175,185215,0.0,0,0,10,OPEN,708495.943,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Marigold Blackberry Spray Carnival Glass Ruffle,https://hibid.com/lot/322874175
427,322874176,185216,0.0,0,0,7,OPEN,708505.943,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Liberty Bell Jar Bicentennial Limited Issue,https://hibid.com/lot/322874176
428,322874177,185217,0.0,0,0,13,OPEN,708515.94,Antiques & Collectibles - Collectibles - Decorative - Bowls | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Imperial Glass Marigold Rose Pattern Fluted Bowl,https://hibid.com/lot/322874177
429,322874178,185218,0.0,0,0,9,OPEN,708525.9299999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Jeanette Glass Orange Iris Pattern fluted bowls,https://hibid.com/lot/322874178
430,322874179,185219,2.0,0,1,13,OPEN,708535.923,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Amber orange Whirling star small compote,https://hibid.com/lot/322874179
431,322874180,185220,0.0,0,0,17,OPEN,708545.9199999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Marigold Iridescent Carnival leaf dish with 2,https://hibid.com/lot/322874180
432,322874181,185221,0.0,0,0,10,OPEN,708555.913,Antiques & Collectibles - Collectibles - Pitchers / Decanters | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Indiana Glass Iridescent Marigold Pitcher,https://hibid.com/lot/322874181
433,322874182,185222,2.0,0,1,12,OPEN,708565.9099999999,Antiques & Collectibles - Collectibles - Glassware / Kitchenware | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Indiana Glass Marigold Kings Crown Compotes,https://hibid.com/lot/322874182
434,322874183,185223,2.0,0,1,13,OPEN,708575.907,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Anchor Hocking White Milk Glass gold rimmed,https://hibid.com/lot/322874183
435,322874184,185224,2.0,0,2,18,OPEN,708585.9029999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,White Enamel Refrigerator containers glass lids,https://hibid.com/lot/322874184
